source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample
EMOBON_ROSKOGO_So_220929_macro_1,EMOBON ROSKOGO So220929 Macro 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-09-29 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-09-29,ROSKOGO_So_220929,"Houbin, Daguin, Comtet",0000-0002-4572-3371,ebb_tide,17.0,1,,,,,,,McIntyre grab,SoSOP3,,2022-09-29,SBR YD101.2 fridge R10,4.0,Céline Houbin,0000-0002-4572-3371,,,False,2023-09-19,2023-09-21,,,,,,
EMOBON_ROSKOGO_So_220929_macro_2,EMOBON ROSKOGO So220929 Macro 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-09-29 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-09-29,ROSKOGO_So_220929,"Houbin, Daguin, Comtet",0000-0002-4572-3371,ebb_tide,17.0,2,,,,,,,McIntyre grab,SoSOP3,,2022-09-29,SBR YD101.2 fridge R10,4.0,Céline Houbin,0000-0002-4572-3371,,,False,2023-09-19,2023-09-21,,,,,,
EMOBON_ROSKOGO_So_220929_macro_3,EMOBON ROSKOGO So220929 Macro 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-09-29 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-09-29,ROSKOGO_So_220929,"Houbin, Daguin, Comtet",0000-0002-4572-3371,ebb_tide,17.0,3,,,,,,,McIntyre grab,SoSOP3,,2022-09-29,SBR YD101.2 fridge R10,4.0,Céline Houbin,0000-0002-4572-3371,,,True,,,,,,,,
EMOBON_ROSKOGO_So_221027_meio_1,EMOBON ROSKOGO So221027 meio 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,1,,,,,,,core,SoSOP2,,2022-10-27,SBR YD101.1 C27,-20.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-09-19,2023-09-21,,,,,,
EMOBON_ROSKOGO_So_221027_meio_2,EMOBON ROSKOGO So221027 meio 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,2,,,,,,,core,SoSOP2,,2022-10-27,SBR YD101.1 C27,-20.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-09-19,2023-09-21,,,,,,
EMOBON_ROSKOGO_So_221027_meio_3,EMOBON ROSKOGO So221027 meio 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,3,,,,,,,core,SoSOP2,,2022-10-27,SBR YD101.1 C27,-20.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_221027_meio_4,EMOBON ROSKOGO So221027 meio 4,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2022-10-27 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,4,,,,,,,core,SoSOP2,,2022-10-27,SBR YD101.1 C27,-20.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_221027_micro_1,EMOBON ROSKOGO So221027 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,1,,,,,,,core,SoSOP2,,2022-10-27,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_221027_micro_2,EMOBON ROSKOGO So221027 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,2,,,,,,,core,SoSOP2,,2022-10-27,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_221027_micro_3,EMOBON ROSKOGO So221027 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,3,,,,,,,core,SoSOP2,,2022-10-27,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_221027_micro_4,EMOBON ROSKOGO So221027 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,18.0,4,,,,,,,core,SoSOP2,,2022-10-27,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_221027_micro_blank,EMOBON ROSKOGO So221027 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-10-27 community collected micro,32644,unidentified,metagenome,swab,2022-10-27,ROSKOGO_So_221027,Daguin Comtet Camusat Thomas,,low_tide,,blank,,,,,,,core,SoSOP2,,2022-10-27,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230103_micro_1,EMOBON ROSKOGO So230103 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-01-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-01-03,ROSKOGO_So_230103,Daguin Thiebaut Thomas Fontana,,low_tide,,1,,,,,,,core,SoSOP2,,2023-01-03,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230103_micro_2,EMOBON ROSKOGO So230103 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-01-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-01-03,ROSKOGO_So_230103,Daguin Thiebaut Thomas Fontana,,low_tide,,2,,,,,,,core,SoSOP2,,2023-01-03,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230103_micro_3,EMOBON ROSKOGO So230103 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-01-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-01-03,ROSKOGO_So_230103,Daguin Thiebaut Thomas Fontana,,low_tide,,3,,,,,,,core,SoSOP2,,2023-01-03,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230103_micro_4,EMOBON ROSKOGO So230103 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-01-03 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-01-03,ROSKOGO_So_230103,Daguin Thiebaut Thomas Fontana,,low_tide,,4,,,,,,,core,SoSOP2,,2023-01-03,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230103_micro_blank,EMOBON ROSKOGO So230103 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-01-03 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-01-03,ROSKOGO_So_230103,Daguin Thiebaut Thomas Fontana,,low_tide,,blank,,,,,,,core,SoSOP2,,2023-01-03,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230215_micro_1,EMOBON ROSKOGO So230215 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-02-15 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-02-15,ROSKOGO_So_230215,Comtet Camusat Thomas,,high_tide,,1,,,,,,,core,SoSOP2,,2023-02-15,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230215_micro_2,EMOBON ROSKOGO So230215 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-02-15 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-02-15,ROSKOGO_So_230215,Comtet Camusat Thomas,,high_tide,,2,,,,,,,core,SoSOP2,,2023-02-15,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230215_micro_3,EMOBON ROSKOGO So230215 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-02-15 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-02-15,ROSKOGO_So_230215,Comtet Camusat Thomas,,high_tide,,3,,,,,,,core,SoSOP2,,2023-02-15,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230215_micro_4,EMOBON ROSKOGO So230215 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-02-15 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-02-15,ROSKOGO_So_230215,Comtet Camusat Thomas,,high_tide,,4,,,,,,,core,SoSOP2,,2023-02-15,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230215_micro_blank,EMOBON ROSKOGO So230215 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-02-15 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-02-15,ROSKOGO_So_230215,Comtet Camusat Thomas,,high_tide,,blank,,,,,,,core,SoSOP2,,2023-02-15,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230220__blank,EMOBON ROSKOGO So230220 Macro blank,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-02-20 community collected ,32644,unidentified,mimarks-specimen,swab,2023-02-20,ROSKOGO_So_230220,Houbin Daguin Thiebaut,0000-0002-4572-3371,,,blank,,,,,,,,,,2023-02-20,,,,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230220_macro_1,EMOBON ROSKOGO So230220 Macro 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-02-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-02-20,ROSKOGO_So_230220,Houbin Daguin Thiebaut,0000-0002-4572-3371,ebb_tide,,1,,,,,,,McIntyre grab,SoSOP3,,2023-02-20,SBR YD101.2 fridge R10,4.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230220_macro_2,EMOBON ROSKOGO So230220 Macro 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-02-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-02-20,ROSKOGO_So_230220,Houbin Daguin Thiebaut,0000-0002-4572-3371,ebb_tide,17.0,2,,,,,,,McIntyre grab,SoSOP3,,2023-02-20,SBR YD101.2 fridge R10,4.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230220_macro_3,EMOBON ROSKOGO So230220 Macro 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-02-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-02-20,ROSKOGO_So_230220,Houbin Daguin Thiebaut,0000-0002-4572-3371,ebb_tide,17.0,3,,,,,,,McIntyre grab,SoSOP3,,2023-02-20,SBR YD101.2 fridge R10,4.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230220_macro_4,EMOBON ROSKOGO So230220 Macro 4,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-02-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-02-20,ROSKOGO_So_230220,Houbin Daguin Thiebaut,0000-0002-4572-3371,ebb_tide,17.0,4,,,,,,,McIntyre grab,SoSOP3,,2023-02-20,SBR YD101.2 fridge R10,4.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230412_meio_1,EMOBON ROSKOGO So230412 meio 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-04-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,1,,,,,,,core,SoSOP2,,2023-04-12,SBR YD101.1 C27,-20.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230412_meio_2,EMOBON ROSKOGO So230412 meio 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-04-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,2,,,,,,,core,SoSOP2,,2023-04-12,SBR YD101.1 C27,-20.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230412_meio_3,EMOBON ROSKOGO So230412 meio 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-04-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,3,,,,,,,core,SoSOP2,,2023-04-12,SBR YD101.1 C27,-20.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230412_meio_4,EMOBON ROSKOGO So230412 meio 4,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-04-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,4,,,,,,,core,SoSOP2,,2023-04-12,SBR YD101.1 C27,-20.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230412_micro_1,EMOBON ROSKOGO So230412 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-04-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,1,,,,,,,core,SoSOP2,,2023-04-12,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230412_micro_2,EMOBON ROSKOGO So230412 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-04-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,2,,,,,,,core,SoSOP2,,2023-04-12,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-06-15,2022-06-19,-70,,,,,
EMOBON_ROSKOGO_So_230412_micro_3,EMOBON ROSKOGO So230412 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-04-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,3,,,,,,,core,SoSOP2,,2023-04-12,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230412_micro_4,EMOBON ROSKOGO So230412 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-04-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,4,,,,,,,core,SoSOP2,,2023-04-12,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230412_micro_blank,EMOBON ROSKOGO So230412 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-04-12 community collected micro,32644,unidentified,metagenome,swab,2023-04-12,ROSKOGO_So_230412,Comtet Camusat Thomas Castel,,,24.0,blank,,,,,,,core,SoSOP2,,2023-04-12,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230619_meio_1,EMOBON ROSKOGO So230619 meio 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-06-19 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,1,,,,,,,core,SoSOP2,,2023-06-19,SBR YD101.1 C27,-20.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230619_meio_2,EMOBON ROSKOGO So230619 meio 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-06-19 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,2,,,,,,,core,SoSOP2,,2023-06-19,SBR YD101.1 C27,-20.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230619_meio_3,EMOBON ROSKOGO So230619 meio 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-06-19 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,3,,,,,,,core,SoSOP2,,2023-06-19,SBR YD101.1 C27,-20.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230619_meio_4,EMOBON ROSKOGO So230619 meio 4,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-06-19 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,4,,,,,,,core,SoSOP2,,2023-06-19,SBR YD101.1 C27,-20.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230619_micro_1,EMOBON ROSKOGO So230619 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-06-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,1,,,,,,,core,SoSOP2,,2023-06-19,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230619_micro_2,EMOBON ROSKOGO So230619 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-06-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,2,,,,,,,core,SoSOP2,,2023-06-19,SBR YD001 freezer 17,-80.0,Comtet,,,,False,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230619_micro_3,EMOBON ROSKOGO So230619 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-06-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,3,,,,,,,core,SoSOP2,,2023-06-19,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230619_micro_4,EMOBON ROSKOGO So230619 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-06-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,4,,,,,,,core,SoSOP2,,2023-06-19,SBR YD001 freezer 17,-80.0,Comtet,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230619_micro_blank,EMOBON ROSKOGO So230619 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-06-19 community collected micro,32644,unidentified,metagenome,swab,2023-06-19,ROSKOGO_So_230619,Comtet Camusat Thomas Castel,,,18.0,blank,,,,,,,core,SoSOP2,,2023-06-19,SBR YD001 freezer 17,-80.0,Comtet,,,,True,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230816_micro_1,EMOBON ROSKOGO So230816 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-08-16 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-16,ROSKOGO_So_230816,Comtet Camusat Thomas Castel,,,,1,,,,,,,core,SoSOP2,,2023-08-16,SBR YD001 freezer 17,-80.0,Comtet,,,,,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230816_micro_2,EMOBON ROSKOGO So230816 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-08-16 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-16,ROSKOGO_So_230816,Comtet Camusat Thomas Castel,,,,2,,,,,,,core,SoSOP2,,2023-08-16,SBR YD001 freezer 17,-80.0,Comtet,,,,,2023-09-19,2023-09-21,-70,,,,,
EMOBON_ROSKOGO_So_230816_micro_3,EMOBON ROSKOGO So230816 micro 3,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-08-16 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-16,ROSKOGO_So_230816,Comtet Camusat Thomas Castel,,,,3,,,,,,,core,SoSOP2,,2023-08-16,SBR YD001 freezer 17,-80.0,Comtet,,,,,,,,,,,,
EMOBON_ROSKOGO_So_230816_micro_4,EMOBON ROSKOGO So230816 micro 4,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-08-16 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-16,ROSKOGO_So_230816,Comtet Camusat Thomas Castel,,,,4,,,,,,,core,SoSOP2,,2023-08-16,SBR YD001 freezer 17,-80.0,Comtet,,,,,,,,,,,,
EMOBON_ROSKOGO_So_230816_micro_blank,EMOBON ROSKOGO So230816 micro blank,EMOBON metagenome sediment sample from station ROSKOGO collected on 2023-08-16 community collected micro,32644,unidentified,metagenome,swab,2023-08-16,ROSKOGO_So_230816,Comtet Camusat Thomas Castel,,,,blank,,,,,,,core,SoSOP2,,2023-08-16,SBR YD001 freezer 17,-80.0,Comtet,,,,,,,,,,,,
EMOBON_ROSKOGO_So_230925_macro_1,EMOBON ROSKOGO So230925 Macro 1,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-09-25 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-09-25,ROSKOGO_So_230925,Houbin Castel,,,,1,,,,,,,McIntyre grab,SoSOP3,,2023-09-25,SBR YD101.2 fridge R10,4.0,Castel,,,,False,,,,,,,,
EMOBON_ROSKOGO_So_230925_macro_2,EMOBON ROSKOGO So230925 Macro 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-09-25 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-09-25,ROSKOGO_So_230925,Houbin Castel,,,,2,,,,,,,McIntyre grab,SoSOP3,,2023-09-25,SBR YD101.2 fridge R10,4.0,Castel,,,,False,,,,,,,,
EMOBON_ROSKOGO_So_230925_macro_3,EMOBON ROSKOGO So230925 Macro 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-09-25 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-09-25,ROSKOGO_So_230925,Houbin Castel,,,,3,,,,,,,McIntyre grab,SoSOP3,,2023-09-25,SBR YD101.2 fridge R10,4.0,Castel,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230925_macro_4,EMOBON ROSKOGO So230925 Macro 4,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-09-25 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-09-25,ROSKOGO_So_230925,Houbin Castel,,,,4,,,,,,,McIntyre grab,SoSOP3,,2023-09-25,SBR YD101.2 fridge R10,4.0,Castel,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_230925_macro_blank,EMOBON ROSKOGO So230925 Macro blank,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-09-25 community collected macro,32644,unidentified,mimarks-specimen,swab,2023-09-25,ROSKOGO_So_230925,Houbin Castel,,,,blank,,,,,,,,SoSOP3,,2023-09-25,SBR YD101.2 fridge R10,4.0,Castel,,,,True,,,,,,,,
EMOBON_ROSKOGO_So_231016_meio_1,EMOBON ROSKOGO So231016 meio 1,EMOBON mimarks-survey sediment sample from station ROSKOGO collected on 2023-10-16 community collected meio,33208,Metazoa ,mimarks-survey,sediment [ENVO:00002007],2023-10-16,ROSKOGO_So_231016,Comtet Camusat Thomas Castel,,,,1,,,,,,,core,SoSOP2,,2023-10-16,SBR YD001 freezer 17,-80.0,Castel,,,,,,,,,,,,
EMOBON_ROSKOGO_So_231016_meio_2,EMOBON ROSKOGO So231016 meio 2,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-10-16 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-10-16,ROSKOGO_So_231016,Comtet Camusat Thomas Castel,,,,2,,,,,,,core,SoSOP2,,2023-10-16,SBR YD001 freezer 17,-80.0,Castel,,,,,,,,,,,,
EMOBON_ROSKOGO_So_231016_meio_3,EMOBON ROSKOGO So231016 meio 3,EMOBON mimarks-specimen sediment sample from station ROSKOGO collected on 2023-10-16 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-10-16,ROSKOGO_So_231016,Comtet Camusat Thomas Castel,,,,3,,,,,,,core,SoSOP2,,2023-10-16,SBR YD001 freezer 17,-80.0,Castel,,,,,,,,,,,,
