source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_PiEGetxo_Wa_43,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,mesh,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 200um,WaSOP 2,Millipore WP6122050,0.25,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,200,200.0,,EMO BON PiEGetxo Wa 211222 200um (2),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_44,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,mesh,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 200um,WaSOP 2,Millipore WP6122050,0.25,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,200,200.0,,EMO BON PiEGetxo Wa 211222 200um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_45,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,mesh,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 200um,WaSOP 2,Millipore WP6122050,0.25,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,200,200.0,,EMO BON PiEGetxo Wa 211222 200um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_46,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 200um,WaSOP 2,Millipore WP6122050,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,200,200.0,,EMO BON PiEGetxo Wa 211222 200um (BLANK),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_47,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,N,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 200um,WaSOP 2,Millipore WP6122050,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,200,200.0,,EMO BON PiEGetxo Wa 211222 200um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_48,2022-01-19,2022-02-23,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,8.5,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,2022-01-17,2022-02-22,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222  3um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_49,2022-01-19,2022-02-23,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,8.5,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,2022-01-17,2022-02-22,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222 3um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_50,2022-01-19,2022-02-23,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,8.5,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,2022-01-17,2022-02-22,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_51,2022-01-19,2022-02-23,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],F,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,8.5,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,2022-01-17,2022-02-22,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_52,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222 3um (BLANK),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_53,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (BLANK),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_54,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,9.0,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222  3um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_55,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,9.0,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222  3um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_56,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,9.0,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_57,,,2021-12-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,9.0,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_58,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa  211222  3um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_59,,,2021-12-22,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2021-12-22 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2021-12-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_211222,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa  211222  0.2um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_60,2022-10-19,2023-06-01,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_61,2022-10-19,2023-06-01,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_62,2022-10-19,2023-06-01,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_63,2022-10-19,2023-06-01,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_64,,,2022-02-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (BLANK),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_65,,,2022-02-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (BLANK),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_66,,,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_67,,,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_68,,,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_69,,,2022-02-21,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,10.0,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
EMOBON_PiEGetxo_Wa_70,,,2022-02-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220221 3um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_71,,,2022-02-21,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-02-21 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2022-02-21,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220221,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220221 0.2um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_72,2022-10-19,2023-06-01,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_73,2022-10-19,2023-06-01,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_74,2022-10-19,2023-06-01,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_75,2022-10-19,2023-06-01,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (2),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_76,2022-10-19,2023-06-01,2022-04-25,,MilliQ water [ENVO:00003065],,,metagenome,N,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (BLANK),Xabier Lecube,-70.0,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_77,2022-10-19,2023-06-01,2022-04-25,,MilliQ water [ENVO:00003065],,,metagenome,N,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (BLANK),Xabier Lecube,-70.0,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_78,,,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_79,,,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_80,,,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (3),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_81,,,2022-04-25,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,4.0,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (4),Xabier Lecube,,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,low_tide
EMOBON_PiEGetxo_Wa_82,,,2022-04-25,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 3-200um,WaSOP 1,MasterFlex L/S,,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220425 3um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_83,,,2022-04-25,,MilliQ water [ENVO:00003065],,,metagenome,Y,Y,blank_1,,EMOBON metagenome water sample from station PiEGetxo collected on 2022-04-25 size fraction 0.2-3um,WaSOP 1,MasterFlex L/S,,2022-04-25,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220425,,,0.2-3,0.2,3.0,EMO BON PiEGetxo Wa 220425 0.2um (BLANK1),Xabier Lecube,,256318,,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,no_tide
EMOBON_PiEGetxo_Wa_84,2022-10-19,2023-06-01,2022-06-22,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station PiEGetxo collected on 2022-06-22 size fraction 3-200um,WaSOP 1,MasterFlex L/S,5.0,2022-06-22,"BBEBB, freezer 12 ",-80,Oihane Diaz de Cerio,PiEGetxo_Wa_220622,2022-10-17,2023-06-01,3-200,3.0,200.0,EMO BON PiEGetxo Wa 220622 3um (1),Xabier Lecube,-70.0,1874687,1.0,,Ibon Cancio, 0000-0003-4841-0079,0000-0002-5605-8434, 0000-0002-1005-4593,high_tide
