source_mat_id,arr_date_hq,arr_date_seq,collection_date,comm_samp,depth,env_material,failure,failure_comment,investigation_type,long_store,replicate,samp_collect_device,samp_store_date,samp_mat_process,samp_mat_process_dev,samp_size_mass,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_RFormosa_So_56,2023-10-05,,2023-09-06,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,N,1,PVC core D50mm,2023-09-06,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_230906,2023-09-12,,,,EMO BON RFormosa SO 230906 micro(1),Bruno Louro,-70.0,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_57,2023-10-05,,2023-09-06,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,N,2,PVC core D50mm,2023-09-06,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_230906,2023-09-12,,,,EMO BON RFormosa SO 230906 micro(2),Bruno Louro,-70.0,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_58,,,2023-09-06,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2023-09-06,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_230906,,,,,EMO BON RFormosa SO 230906 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_59,,,2023-09-06,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2023-09-06,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_230906,,,,,EMO BON RFormosa SO 230906 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_60,,,2023-09-06,micro,,,,,metagenome,Y,blank_1,,2023-09-06,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_230906,,,,,EMO BON RFormosa SO 230906 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_61,,,2023-10-25,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2023-10-25,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_231025,,,,,EMO BON RFormosa SO 231025 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_62,,,2023-10-25,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2023-10-25,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_231025,,,,,EMO BON RFormosa SO 231025 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_63,,,2023-10-25,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2023-10-25,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_231025,,,,,EMO BON RFormosa SO 231025 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_64,,,2023-10-25,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2023-10-25,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_231025,,,,,EMO BON RFormosa SO 231025 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_65,,,2023-10-25,micro,,,,,metagenome,Y,blank_1,,2023-10-25,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_231025,,,,,EMO BON RFormosa SO 231025 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_66,,,2024-01-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2024-01-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240104,,,,,EMO BON RFormosa SO 240104 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_67,,,2024-01-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2024-01-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240104,,,,,EMO BON RFormosa SO 240104 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_68,,,2024-01-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2024-01-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240104,,,,,EMO BON RFormosa SO 240104 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_69,,,2024-01-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2024-01-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240104,,,,,EMO BON RFormosa SO 240104 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_70,,,2024-01-04,micro,,,,,metagenome,Y,blank_1,,2024-01-04,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240104,,,,,EMO BON RFormosa SO 240104 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_71,,,2024-03-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2024-03-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240304,,,,,EMO BON RFormosa SO 240304 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_72,,,2024-03-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2024-03-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240304,,,,,EMO BON RFormosa SO 240304 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_73,,,2024-03-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2024-03-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240304,,,,,EMO BON RFormosa SO 240304 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_74,,,2024-03-04,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2024-03-04,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240304,,,,,EMO BON RFormosa SO 240304 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_75,,,2024-03-04,micro,,,,,metagenome,Y,blank_1,,2024-03-04,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240304,,,,,EMO BON RFormosa SO 240304 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_76,,,2024-04-16,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2024-04-16,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240416,,,,,EMO BON RFormosa SO 240416 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_77,,,2024-04-16,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2024-04-16,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240416,,,,,EMO BON RFormosa SO 240416 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_78,,,2024-04-16,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2024-04-16,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240416,,,,,EMO BON RFormosa SO 240416 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_79,,,2024-04-16,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2024-04-16,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240416,,,,,EMO BON RFormosa SO 240416 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_80,,,2024-04-16,micro,,,,,metagenome,Y,blank_1,,2024-04-16,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240416,,,,,EMO BON RFormosa SO 240416 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_81,,,2024-07-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2024-07-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240705,,,,,EMO BON RFormosa SO 240705 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_82,,,2024-07-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2024-07-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240705,,,,,EMO BON RFormosa SO 240705 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_83,,,2024-07-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2024-07-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240705,,,,,EMO BON RFormosa SO 240705 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_84,,,2024-07-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2024-07-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240705,,,,,EMO BON RFormosa SO 240705 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_85,,,2024-07-05,micro,,,,,metagenome,Y,blank_1,,2024-07-05,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240705,,,,,EMO BON RFormosa SO 240705 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_86,,,2024-09-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,1,PVC core D50mm,2024-09-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240905,,,,,EMO BON RFormosa SO 240905 micro(1),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_87,,,2024-09-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,2,PVC core D50mm,2024-09-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240905,,,,,EMO BON RFormosa SO 240905 micro(2),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_88,,,2024-09-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,3,PVC core D50mm,2024-09-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240905,,,,,EMO BON RFormosa SO 240905 micro(3),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_89,,,2024-09-05,micro,0.0,lagoon [ENVO_00000038]; sediment [ENVO:00002007],,,metagenome,Y,4,PVC core D50mm,2024-09-05,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240905,,,,,EMO BON RFormosa SO 240905 micro(4),Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
EMOBON_RFormosa_So_90,,,2024-09-05,micro,,,,,metagenome,Y,blank_1,,2024-09-05,SoSOP 1,,5.0,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,RFormosa_So_240905,,,,,EMO BON RFormosa SO 240905 blank,Bruno Louro,,,,,0000-0001-8164-581X,0000-0001-8164-581X,low_tide
